-0.4,0
0.1,-0.483683987
0.6,-0.744191781
1.1,-0.96213251
1.6,-0.947543488
2.1,-0.900767104
2.6,-0.880036551
3.1,-0.861729191
3.6,-0.835190647
4.1,-0.812769964
4.6,-0.852437099
5.1,-0.928091651
5.6,-0.940708067
6.1,-0.939225406
6.6,-0.974074991
7.1,-0.975714207
7.6,-0.92085973
8.1,-0.930396666
8.6,-0.946578267
9.1,-0.878417998
9.6,-0.83001828
10.1,-0.847431984
10.6,-0.961084619
11.1,-1.009301078
11.6,-0.971822633
12.1,-0.918105116
12.6,-0.868794205
13.1,-0.860157188
13.6,-0.862245284
14.1,-0.849344076
14.6,-0.806816264
15.1,-0.790957706
15.6,-0.79345735
16.1,-0.774488032
16.6,-0.657786471
17.1,-0.283786684
17.47064104,0
