1.42,0.0
2.293,-0.813
3.166,-1.626
4.039,-2.439
4.911,-3.251
5.784,-4.064
6.657,-4.877
7.53,-5.69
7.67,-5.71
7.72,-5.86
7.81,-5.902
7.84,-5.915
7.85,-5.92
7.89,-5.913
7.91,-5.91
7.91,-5.91
7.92,-5.74
7.99,-5.75
8.0,-5.753
8.06,-5.774
8.07,-5.778
8.14,-5.802
8.15,-5.806
8.22,-5.83
8.22,-5.83
8.43,-5.85
8.64,-5.82
8.84,-5.9
9.01,-5.96
9.17,-5.98
9.34,-6.1
9.47,-6.17
9.66,-6.22
9.89,-6.2
10.29,-6.24
10.89,-6.24
11.36,-6.24
11.83,-6.22
12.2,-6.3
12.66,-6.21
13.02,-6.16
13.27,-6.15
13.51,-6.13
13.85,-6.07
14.19,-6.01
14.34,-6.07
14.6,-6.07
14.77,-6.08
14.94,-6.17
15.13,-6.12
15.25,-6.07
15.3,-6.07
15.31,-6.073
15.49,-6.13
15.66,-6.18
15.93,-6.13
16.26,-6.12
16.56,-6.1
16.86,-6.05
17.13,-6.02
17.38,-6.12
17.6,-6.11
17.86,-6.11
18.2,-6.06
18.46,-6.25
18.69,-6.16
18.99,-6.17
19.2,-6.2
19.29,-6.17
19.53,-6.23
19.7,-6.2
19.89,-6.23
20.06,-6.14
20.29,-6.19
20.57,-6.12
20.7,-6.11
21.03,-6.15
21.38,-6.17
21.7,-6.29
21.88,-6.27
22.16,-6.14
22.42,-6.16
22.58,-6.16
22.72,-6.13
23.18,-6.2
23.46,-6.15
23.85,-6.25
24.02,-6.14
24.43,-6.14
24.47,-6.23
24.73,-6.04
25.1,-6.09
25.45,-6.07
25.98,-6.14
26.4,-6.21
26.43,-6.15
26.49,-6.134
26.54,-6.12
26.89,-6.18
27.17,-6.09
27.5,-6.18
27.76,-6.18
28.13,-6.02
28.5,-6.18
28.62,-6.07
28.83,-6.16
29.2,-6.15
29.37,-6.11
29.77,-6.07
30.11,-5.95
30.29,-6.15
30.42,-6.14
30.69,-6.04
30.82,-6.11
31.24,-6.08
31.68,-6.14
31.99,-6.04
32.63,-6.12
32.86,-6.1
33.14,-6.01
33.51,-5.97
34.1,-5.97
34.74,-5.71
34.99,-5.75
35.57,-5.68
36.09,-6.01
36.54,-5.78
37.0,-5.57
37.46,-5.54
37.83,-5.74
38.0,-5.63
38.21,-5.46
38.23,-5.58
38.7,-5.63
39.32,-5.72
39.99,-5.86
40.68,-5.83
41.37,-5.66
42.07,-5.81
42.68,-5.78
42.96,-5.65
43.9,-5.63
44.34,-5.87
44.94,-5.81
45.52,-5.86
46.02,-5.78
46.63,-5.66
46.93,-5.77
47.54,-5.75
47.99,-5.84
48.49,-5.84
48.85,-5.78
49.19,-5.86
49.72,-5.75
50.19,-5.79
50.94,-5.88
51.41,-5.86
51.79,-5.91
52.22,-5.72
52.58,-5.7
52.83,-5.66
53.2,-5.84
53.73,-5.75
54.27,-5.7
54.82,-5.71
55.28,-5.67
55.56,-5.77
55.72,-5.65
55.75,-5.75
55.8,-5.681
55.88,-5.57
56.02,-5.88
56.35,-5.88
56.59,-5.94
57.01,-5.78
57.41,-5.85
57.86,-5.75
58.07,-5.88
58.26,-5.93
58.38,-6.0
58.4,-5.0
58.45,-5.92
58.68,-5.78
58.94,-5.9
59.05,-5.88
59.24,-5.85
59.26,-5.851
59.28,-5.851
59.52,-5.86
59.94,-5.88
60.35,-5.89
60.79,-5.86
61.24,-5.89
61.86,-5.84
62.41,-5.75
62.71,-6.01
63.25,-5.88
63.44,-6.08
63.61,-6.01
63.93,-5.95
64.25,-6.02
64.44,-5.95
64.72,-5.99
64.99,-6.05
65.34,-5.96
65.43,-5.81
65.6,-5.83
65.96,-5.85
66.2,-5.75
66.52,-5.87
66.83,-5.8
67.24,-5.89
67.51,-5.82
68.06,-5.77
68.51,-5.88
68.72,-5.86
69.07,-5.85
69.51,-5.74
69.95,-5.85
70.39,-5.55
70.77,-5.63
71.17,-5.6
71.43,-5.66
71.77,-5.7
71.9,-5.66
71.94,-5.57
72.33,-5.64
72.85,-5.55
73.14,-5.45
73.57,-5.4
73.83,-5.43
73.99,-5.43
74.14,-5.18
74.3,-5.21
74.68,-4.97
75.06,-4.91
75.39,-4.96
75.79,-4.83
76.31,-4.75
76.65,-4.72
77.05,-4.74
77.69,-4.71
78.03,-4.81
78.55,-4.69
78.98,-4.61
79.44,-4.55
79.85,-4.62
80.16,-4.56
80.62,-4.71
81.0,-4.73
81.49,-4.78
81.91,-4.8
82.41,-4.76
82.9,-4.72
83.49,-4.78
84.09,-4.86
84.74,-4.8
85.31,-4.78
85.88,-4.75
86.39,-4.76
86.81,-4.81
87.24,-4.92
87.62,-4.98
88.07,-5.15
88.42,-5.16
88.66,-5.23
89.09,-5.24
89.41,-5.28
89.75,-5.25
90.0,-5.25
90.39,-5.3
90.71,-5.36
91.06,-5.49
91.41,-5.5
91.72,-5.58
92.0,-5.55
92.29,-5.56
92.62,-5.49
93.0,-5.43
93.31,-5.33
93.76,-5.21
94.14,-4.98
94.48,-4.92
94.85,-4.83
95.18,-4.69
95.53,-4.54
95.92,-4.49
96.34,-4.33
96.83,-4.02
97.25,-3.82
97.63,-3.79
97.98,-3.72
98.32,-3.68
98.68,-3.69
99.08,-3.69
99.39,-3.61
99.7,-3.6
100.16,-3.58
100.52,-3.54
100.93,-3.51
101.3,-3.46
101.62,-3.46
101.95,-3.45
102.35,-3.43
102.79,-3.45
103.14,-3.43
103.49,-3.46
103.94,-3.49
104.35,-3.45
104.73,-3.43
105.22,-3.42
105.68,-3.42
106.21,-3.44
106.66,-3.37
107.18,-3.38
107.6,-3.37
108.0,-3.34
108.43,-3.31
108.72,-3.31
109.1,-3.28
109.7,-3.13
110.04,-3.25
110.42,-3.1
110.86,-3.3
111.32,-3.27
111.74,-3.18
112.2,-3.22
112.61,-3.26
113.06,-3.28
113.52,-3.29
113.88,-3.29
114.3,-3.28
114.7,-3.29
115.09,-3.31
115.52,-3.3
115.94,-3.3
116.39,-3.3
116.88,-3.31
117.37,-3.3
117.83,-3.33
118.31,-3.31
118.82,-3.35
119.32,-3.32
119.81,-3.33
120.29,-3.28
120.72,-3.3
121.14,-3.28
121.59,-3.28
122.05,-3.26
122.46,-3.26
122.89,-3.27
123.31,-3.25
123.77,-3.28
124.25,-3.26
124.72,-3.24
125.16,-3.21
125.53,-3.21
125.82,-3.16
126.17,-3.05
126.57,-3.1
127.0,-3.08
127.46,-3.05
127.96,-2.97
128.4,-2.89
128.77,-2.92
129.08,-2.91
129.45,-2.89
129.87,-2.84
130.3,-2.83
130.79,-2.81
131.27,-2.79
131.68,-2.76
132.06,-2.76
132.34,-2.73
132.57,-2.73
132.8,-2.72
133.1,-2.71
133.35,-2.71
133.59,-2.69
133.81,-2.67
134.12,-2.67
134.43,-2.66
134.79,-2.62
135.12,-2.63
135.4,-2.62
135.66,-2.62
135.9,-2.59
136.13,-2.56
136.35,-2.57
136.57,-2.57
136.81,-2.57
137.05,-2.54
137.27,-2.52
137.45,-2.56
137.69,-2.56
137.93,-2.55
138.17,-2.55
138.46,-2.58
138.83,-2.56
139.13,-2.57
139.44,-2.57
139.69,-2.53
139.95,-2.51
140.24,-2.68
140.51,-2.52
140.7,-2.49
140.89,-2.5
141.15,-2.5
141.46,-2.5
141.75,-2.46
142.01,-2.47
142.27,-2.45
142.5,-2.46
142.75,-2.46
143.07,-2.46
143.39,-2.45
143.66,-2.44
143.91,-2.43
144.14,-2.43
144.36,-2.41
144.56,-2.4
144.76,-2.39
144.99,-2.36
145.31,-2.36
145.67,-2.31
146.03,-2.31
146.38,-2.25
146.67,-2.26
146.95,-2.24
147.26,-2.2
147.53,-2.22
147.79,-2.2
148.03,-2.16
148.23,-2.11
148.45,-2.11
148.72,-2.11
148.98,-2.1
149.23,-2.08
149.46,-2.08
149.84,-2.0
150.18,-1.99
150.48,-2.01
150.72,-2.0
150.98,-1.99
151.22,-1.98
151.44,-1.96
151.65,-1.94
151.89,-1.94
152.11,-1.95
152.46,-1.93
152.78,-1.9
153.08,-1.91
153.34,-1.88
153.59,-1.88
153.77,-1.88
153.96,-1.86
154.25,-1.85
154.54,-1.83
154.8,-1.82
155.04,-1.8
155.25,-1.8
155.44,-1.8
155.65,-1.77
155.98,-1.77
156.29,-1.77
156.69,-1.74
157.01,-1.74
157.32,-1.73
157.62,-1.73
157.85,-1.73
158.13,-1.76
158.42,-1.75
158.62,-1.71
159.03,-1.73
159.43,-1.69
159.82,-1.65
160.18,-1.72
160.52,-1.72
160.97,-1.75
161.48,-1.71
161.86,-1.68
162.19,-1.65
162.65,-1.58
163.06,-1.59
163.44,-1.54
163.86,-1.52
164.45,-1.51
164.72,-1.56
165.01,-1.56
165.31,-1.41
165.65,-1.48
165.91,-1.53
166.2,-1.44
166.46,-1.47
166.63,-1.38
167.0,-1.46
167.4,-1.5
167.88,-1.51
168.33,-1.5
168.82,-1.53
169.23,-1.53
169.6,-1.51
169.94,-1.5
170.3,-1.47
170.6,-1.47
170.89,-1.48
171.22,-1.49
171.47,-1.47
171.79,-1.5
172.12,-1.54
172.46,-1.54
172.77,-1.54
173.07,-1.55
173.34,-1.56
173.6,-1.53
173.84,-1.53
174.21,-1.53
174.59,-1.54
174.95,-1.51
175.23,-1.52
175.51,-1.5
175.72,-1.5
175.91,-1.43
176.22,-1.48
176.5,-1.4
176.74,-1.41
177.06,-1.44
177.41,-1.41
177.76,-1.45
178.06,-1.47
178.28,-1.45
178.43,-1.48
178.52,-1.48
178.64,-1.47
178.81,-1.47
179.04,-1.5
179.29,-1.46
179.5,-1.47
179.69,-1.44
179.87,-1.44
180.04,-1.45
180.19,-1.43
180.34,-1.41
180.52,-1.45
180.8,-1.43
181.02,-1.4
181.21,-1.44
181.36,-1.44
181.5,-1.43
181.61,-1.44
181.73,-1.45
181.84,-1.45
181.95,-1.45
182.03,-1.5
182.09,-1.46
182.15,-1.41
182.25,-1.41
182.38,-1.43
182.46,-1.5
182.51,-1.36
183.07,-1.42
183.13,-1.39
183.19,-1.48
183.2,-1.3
183.23,-1.29
183.34,-1.47
183.36,-1.44
183.51,-1.43
183.56,-1.46
183.61,-1.46
183.7,-1.34
184.575,-1.173
185.45,-1.005
186.325,-0.838
187.2,-0.67
188.075,-0.502
188.95,-0.335
189.825,-0.167
190.7,0.0
