0.001000,40.002167
0.002000,40.002094
0.003000,40.002048
0.004000,40.002033
0.005000,40.002018
0.006000,40.001999
0.007000,40.001991
0.008000,40.001762
0.009000,40.001472
0.010000,40.001362
0.011000,40.001186
0.012000,40.000912
0.013000,40.000755
0.014000,40.000523
0.015000,40.000122
0.016000,39.999805
0.017000,39.999626
0.018000,39.999542
0.019000,39.987564
0.020000,39.954998
0.021000,39.998344
0.022000,39.989460
0.023000,39.943108
0.024000,39.942734
0.025000,39.942173
0.026000,39.941757
0.026999,39.941635
0.027999,39.941631
0.028999,39.941635
0.029999,39.981754
0.030999,39.998737
0.031999,39.999657
0.032999,39.999611
0.033999,39.999882
0.034999,40.000366
0.035999,40.000732
0.036999,40.000740
0.037999,40.000603
0.038999,40.000507
0.039999,40.000618
0.040999,40.000671
0.041999,40.000824
0.042999,40.000790
0.043999,40.000835
0.044999,40.000980
0.045999,40.001007
0.046999,40.000980
0.047999,40.000683
0.048999,40.000439
0.049999,39.950832
0.050999,39.946346
0.051999,39.947350
0.052999,39.947952
0.053999,39.948059
0.054999,39.948048
0.055999,39.948040
0.056999,39.948013
0.057999,39.947990
0.058999,39.947994
0.059999,39.948109
0.060999,39.948296
0.061999,39.948494
0.062999,39.948742
0.063999,39.949303
0.064999,39.950405
0.065999,39.951263
0.066999,39.951736
0.067999,39.952190
0.068999,39.952450
0.069999,39.952404
0.070999,39.951870
0.071999,39.951504
0.072999,39.950245
0.073999,39.949539
0.074999,39.949184
0.075999,39.949135
0.076999,39.949135
0.077999,39.949490
0.078999,39.950134
0.079998,39.950863
0.080998,39.951385
0.081998,39.951584
0.082998,39.951958
0.083998,39.952404
0.084998,39.952652
0.085998,39.952667
0.086998,39.952320
0.087998,39.951733
0.088998,39.951099
0.089998,39.950825
0.090998,39.950611
0.091998,39.950596
0.092998,39.950546
0.093998,39.950779
0.094998,39.950829
0.095998,39.951031
0.096998,39.950741
0.097998,39.950642
0.098998,39.950626
0.099998,39.950649
0.100998,39.950970
0.101998,39.951294
0.102998,39.951717
0.103998,39.951580
0.104998,39.951859
0.105998,39.951351
0.106998,39.951096
0.107998,39.951500
0.108998,39.951485
0.109998,39.951141
0.110998,39.950596
0.111998,39.950191
0.112998,39.950294
0.113998,39.950306
0.114998,39.950413
0.115998,39.950699
0.116998,39.950569
0.117998,39.950745
0.118998,39.951015
0.119998,39.951405
0.120998,39.951412
0.121998,39.950935
0.122998,39.951206
0.123998,39.951302
0.124998,39.951317
0.125998,39.951317
0.126998,39.950947
0.127998,39.950249
0.128998,39.949928
0.129998,39.949825
0.130998,39.948738
0.131998,39.947651
0.132997,39.947247
0.133997,39.946705
0.134997,39.946186
0.135997,39.945763
0.136997,39.945564
0.137997,39.945339
0.138997,39.944695
0.139997,39.944424
0.140997,39.944218
0.141997,39.943054
0.142997,39.942295
0.143997,39.942013
0.144997,39.941498
0.145997,39.940998
0.146997,39.940704
0.147997,39.940460
0.148997,39.940220
0.149997,39.940079
0.150997,39.940372
0.151997,39.940563
0.152997,39.940670
0.153997,39.940727
0.154997,39.940861
0.155997,39.941208
0.156997,39.941441
0.157997,39.941387
0.158997,39.941326
0.159997,39.941334
0.160997,39.941341
0.161997,39.941261
0.162997,39.941063
0.163997,39.940910
0.164997,39.940468
0.165997,39.940132
0.166997,39.939632
0.167997,39.938671
0.168997,39.938065
0.169997,39.937775
0.170997,39.937508
0.171997,39.936634
0.172997,39.936172
0.173997,39.935463
0.174997,39.934879
0.175997,39.934521
0.176997,39.934383
0.177997,39.934357
0.178997,39.934345
0.179997,39.934105
0.180997,39.933819
0.181997,39.933769
0.182997,39.933693
0.183997,39.933693
0.184997,39.933678
0.185996,39.933495
0.186996,39.932926
0.187996,39.932884
0.188996,39.932808
0.189996,39.932541
0.190996,39.931976
0.191996,39.931774
0.192996,39.931267
0.193996,39.930710
0.194996,39.930569
0.195996,39.930138
0.196996,39.929443
0.197996,39.928829
0.198996,39.928444
0.199996,39.927696
0.200996,39.927280
0.201996,39.926865
0.202996,39.926342
0.203996,39.925953
0.204996,39.925549
0.205996,39.925236
0.206996,39.925056
0.207996,39.924927
0.208996,39.924706
0.209996,39.924660
0.210996,39.924610
0.211996,39.924606
0.212996,39.924824
0.213996,39.925274
0.214996,39.925301
0.215996,39.924599
0.216996,39.924332
0.217996,39.924084
0.218996,39.923752
0.219996,39.923523
0.220996,39.923244
0.221996,39.923077
0.222996,39.923038
0.223996,39.923023
0.224996,39.922863
0.225996,39.922718
0.226996,39.922661
0.227996,39.922192
0.228996,39.921494
0.229996,39.920982
0.230996,39.920116
0.231996,39.919117
0.232996,39.918167
0.233996,39.917156
0.234996,39.916237
0.235996,39.915733
0.236996,39.915092
0.237996,39.913906
0.238995,39.913334
0.239995,39.913059
0.240995,39.912029
0.241995,39.911079
0.242995,39.910664
0.243995,39.909931
0.244995,39.909222
0.245995,39.908512
0.246995,39.907730
0.247995,39.906952
0.248995,39.906170
0.249995,39.905518
0.250995,39.904755
0.251995,39.903854
0.252995,39.903160
0.253995,39.902725
0.254995,39.902283
0.255995,39.901497
0.256995,39.900829
0.257995,39.900578
0.258995,39.900127
0.259995,39.899014
0.260995,39.898438
0.261995,39.897457
0.262995,39.897121
0.263995,39.896351
0.264995,39.895618
0.265995,39.895027
0.266995,39.894665
0.267995,39.893456
0.268995,39.892513
0.269995,39.891876
0.270995,39.891006
0.271995,39.890301
0.272995,39.889797
0.273995,39.888901
0.274995,39.887867
0.275995,39.886997
0.276995,39.885868
0.277995,39.884617
0.278995,39.883686
0.279995,39.882839
0.280995,39.881756
0.281995,39.880497
0.282995,39.879169
0.283995,39.878204
0.284995,39.877167
0.285995,39.875412
0.286995,39.874130
0.287995,39.873562
0.288995,39.873253
0.289995,39.871883
0.290995,39.871193
0.291994,39.870842
0.292994,39.869839
0.293994,39.869293
0.294994,39.868317
0.295994,39.867184
0.296994,39.866417
0.297994,39.865608
0.298994,39.864403
0.299994,39.863457
0.300994,39.862923
0.301994,39.861725
0.302994,39.859940
0.303994,39.858562
0.304994,39.857422
0.305994,39.855988
0.306994,39.855228
0.307994,39.854359
0.308994,39.852688
0.309994,39.851868
0.310994,39.851074
0.311994,39.849842
0.312994,39.848923
0.313994,39.848373
0.314994,39.847839
0.315994,39.846798
